,match_id,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
1,{3415028828},2,Fail,False,False,False,False,False,False
0,{3415028831},1,Fail,True,True,False,False,False,False
1,{3415028831},2,Win,False,False,True,True,True,True
0,{3415028840},1,Win,True,True,True,False,True,True
1,{3415028840},2,Fail,False,False,False,False,False,False
0,{3415028848},1,Win,False,True,True,False,True,True
1,{3415028848},2,Fail,True,False,False,True,False,False
0,{3415028858},1,Fail,True,True,False,False,False,True
1,{3415028858},2,Win,False,False,True,True,True,False
0,{3415028868},1,Win,True,True,True,False,False,True
1,{3415028868},2,Fail,False,False,False,False,True,False
0,{3415028874},1,Win,True,False,True,False,True,True
1,{3415028874},2,Fail,False,True,False,True,False,False
0,{3415028888},1,Win,False,True,True,False,False,True
1,{3415028888},2,Fail,True,False,False,False,True,False
0,{3415028894},1,Fail,True,True,False,False,True,False
1,{3415028894},2,Win,False,False,True,True,False,True
0,{3415028902},1,Fail,False,False,False,False,True,True
1,{3415028902},2,Win,True,True,True,False,False,False
0,{3415028905},1,Fail,True,False,False,False,False,False
1,{3415028905},2,Win,False,True,True,True,True,True
0,{3415028912},1,Win,True,True,True,False,True,False
1,{3415028912},2,Fail,False,False,False,False,False,True
0,{3415028932},1,Win,False,True,True,True,True,False
1,{3415028932},2,Fail,True,False,False,False,False,False
0,{3415028948},1,Fail,False,True,False,True,False,False
1,{3415028948},2,Win,True,False,True,False,True,True
0,{3415028964},1,Fail,False,True,True,False,True,False
1,{3415028964},2,Win,True,False,False,False,False,False
0,{3415028969},1,Win,True,False,True,True,True,False
1,{3415028969},2,Fail,False,True,False,False,False,False
0,{3415028970},1,Fail,True,False,False,False,False,True
1,{3415028970},2,Win,False,True,True,True,True,False
0,{3415028971},1,Fail,False,False,False,False,True,False
1,{3415028971},2,Win,True,True,True,True,False,True
0,{3415028977},1,Fail,True,False,False,False,False,True
1,{3415028977},2,Win,False,True,False,False,True,False
0,{3415028985},1,Win,False,False,True,True,False,True
1,{3415028985},2,Fail,True,True,False,False,True,False
0,{3415029001},1,Fail,True,True,False,False,False,False
1,{3415029001},2,Win,False,False,True,True,True,True
0,{3415029002},1,Fail,False,False,False,False,True,False
1,{3415029002},2,Win,True,True,True,False,False,True
0,{3415029007},1,Fail,False,False,False,False,False,True
1,{3415029007},2,Win,True,True,False,False,True,False
0,{3415029010},1,Win,True,True,True,True,False,False
1,{3415029010},2,Fail,False,False,False,False,True,True
0,{3415029018},1,Win,True,True,True,False,True,True
1,{3415029018},2,Fail,False,False,False,False,False,False
0,{3415029028},1,Win,True,False,True,True,False,False
1,{3415029028},2,Fail,False,True,False,False,True,True
0,{3415029034},1,Win,False,False,True,True,False,False
1,{3415029034},2,Fail,True,True,False,False,True,True
0,{3415029048},1,Win,True,True,True,False,False,True
1,{3415029048},2,Fail,False,False,False,True,True,False
0,{3415029051},1,Fail,False,False,False,False,False,False
1,{3415029051},2,Win,True,True,False,True,True,True
0,{3415029061},1,Fail,True,False,False,False,False,False
1,{3415029061},2,Win,False,False,False,False,False,False
0,{3415029071},1,Win,True,True,True,True,True,False
1,{3415029071},2,Fail,False,False,False,False,False,False
0,{3415029076},1,Fail,True,False,False,False,False,False
1,{3415029076},2,Win,False,True,True,True,True,False
0,{3415029087},1,Win,True,True,True,False,True,False
1,{3415029087},2,Fail,False,False,False,False,False,True
0,{3415029088},1,Win,True,True,True,True,True,True
1,{3415029088},2,Fail,False,False,False,False,False,False
0,{3415029102},1,Fail,True,True,False,False,False,True
1,{3415029102},2,Win,False,False,True,False,True,False
0,{3415029111},1,Win,True,False,False,False,True,False
1,{3415029111},2,Fail,False,True,False,False,False,True
0,{3415029112},1,Fail,False,False,False,False,True,False
1,{3415029112},2,Win,True,True,True,True,False,True
0,{3415029113},1,Fail,True,True,False,False,True,False
1,{3415029113},2,Win,False,False,True,True,False,True
0,{3415029129},1,Win,False,True,False,False,True,True
1,{3415029129},2,Fail,True,False,False,False,False,False
0,{3415029138},1,Win,True,True,False,False,True,True
1,{3415029138},2,Fail,False,False,False,False,False,False
0,{3415029145},1,Fail,False,False,False,False,False,False
1,{3415029145},2,Win,True,True,True,True,True,True
0,{3415029148},1,Win,False,True,True,False,False,False
1,{3415029148},2,Fail,True,False,False,True,True,True
0,{3415029151},1,Fail,True,False,False,False,False,True
1,{3415029151},2,Win,False,True,True,True,True,False
0,{3415029176},1,Win,False,True,True,False,False,True
1,{3415029176},2,Fail,True,False,False,True,True,False
0,{3415029177},1,Win,True,True,True,True,True,True
1,{3415029177},2,Fail,False,False,False,False,False,False
0,{3415029179},1,Fail,True,False,False,False,False,True
1,{3415029179},2,Win,False,True,True,False,True,False
0,{3415029182},1,Fail,True,False,False,False,True,False
1,{3415029182},2,Win,False,True,True,False,False,True
0,{3415029193},1,Win,False,True,True,False,True,True
1,{3415029193},2,Fail,True,False,False,False,False,False
0,{3415029194},1,Fail,True,False,True,False,False,False
1,{3415029194},2,Win,False,True,False,True,True,True
0,{3415029201},1,Win,True,True,True,False,True,False
1,{3415029201},2,Fail,False,False,False,False,False,True
0,{3415029202},1,Win,False,True,False,False,True,True
1,{3415029202},2,Fail,True,False,False,False,False,False
0,{3415029205},1,Win,False,True,True,False,True,True
1,{3415029205},2,Fail,True,False,False,False,False,False
0,{3415029211},1,Win,True,True,True,False,True,True
1,{3415029211},2,Fail,False,False,False,False,False,False
0,{3415029224},1,Fail,False,False,False,False,False,True
1,{3415029224},2,Win,True,True,False,False,True,False
0,{3415029238},1,Win,False,False,True,False,True,True
1,{3415029238},2,Fail,True,True,False,False,False,False
0,{3415029239},1,Fail,False,False,False,False,False,False
1,{3415029239},2,Win,False,False,False,False,False,False
0,{3415029244},1,Win,False,False,True,True,False,True
1,{3415029244},2,Fail,True,True,False,False,True,False
0,{3415029245},1,Fail,True,True,False,False,False,True
1,{3415029245},2,Win,False,False,True,False,True,False
0,{3415029267},1,Win,False,True,True,True,True,True
1,{3415029267},2,Fail,True,False,False,False,False,False
0,{3415029278},1,Fail,True,True,False,False,True,False
1,{3415029278},2,Win,False,False,True,False,False,True
0,{3415029288},1,Win,True,True,True,True,True,False
1,{3415029288},2,Fail,False,False,False,False,False,True
0,{3415029299},1,Fail,True,True,False,False,False,True
1,{3415029299},2,Win,False,False,True,True,True,False
0,{3415029304},1,Fail,False,False,False,False,False,False
1,{3415029304},2,Win,True,True,True,False,True,True
0,{3415029305},1,Win,False,True,True,False,True,True
1,{3415029305},2,Fail,True,False,False,False,False,False
0,{3415029308},1,Win,True,False,False,True,True,False
1,{3415029308},2,Fail,False,True,True,False,False,True
0,{3415029331},1,Fail,False,False,False,False,True,False
1,{3415029331},2,Win,True,True,False,False,False,True
0,{3415029336},1,Fail,False,False,False,False,False,False
1,{3415029336},2,Win,True,True,True,True,True,True
0,{3415029341},1,Win,True,True,False,False,True,True
1,{3415029341},2,Fail,False,False,False,False,False,False
0,{3415029342},1,Win,False,True,False,False,True,True
1,{3415029342},2,Fail,True,False,False,False,False,False
0,{3415029347},1,Fail,False,False,False,False,False,False
1,{3415029347},2,Win,True,True,True,True,True,True
0,{3415029348},1,Win,True,True,True,True,False,False
1,{3415029348},2,Fail,False,False,False,False,True,True
0,{3415029355},1,Fail,False,False,False,False,False,False
1,{3415029355},2,Win,True,True,True,True,True,True
0,{3415029363},1,Win,True,True,True,False,True,True
1,{3415029363},2,Fail,False,False,False,False,False,False
0,{3415029365},1,Win,True,True,True,False,True,True
1,{3415029365},2,Fail,False,False,False,False,False,False
0,{3415029366},1,Fail,True,False,False,False,True,True
1,{3415029366},2,Win,False,True,True,True,False,False
0,{3415029383},1,Fail,True,False,True,False,False,False
1,{3415029383},2,Win,False,True,False,True,True,True
0,{3415029388},1,Win,False,True,True,False,True,True
1,{3415029388},2,Fail,True,False,False,False,False,False
0,{3415029396},1,Win,False,False,True,False,True,False
1,{3415029396},2,Fail,True,True,False,True,False,True
0,{3415029397},1,Win,False,False,True,False,False,False
1,{3415029397},2,Fail,True,True,False,True,True,True
0,{3415029407},1,Win,True,True,False,False,True,True
1,{3415029407},2,Fail,False,False,False,False,False,False
0,{3415029411},1,Win,False,False,True,True,False,True
1,{3415029411},2,Fail,True,True,False,False,True,False
0,{3415029423},1,Fail,False,False,False,False,False,False
1,{3415029423},2,Win,True,True,False,False,True,True
0,{3415029436},1,Win,False,False,False,False,False,False
1,{3415029436},2,Fail,True,False,False,False,False,False
0,{3415029442},1,Win,False,True,True,True,False,True
1,{3415029442},2,Fail,True,False,False,False,True,False
0,{3415029461},1,Win,False,False,False,False,False,False
1,{3415029461},2,Fail,True,False,False,False,False,False
0,{3415029464},1,Fail,True,True,False,False,False,True
1,{3415029464},2,Win,False,False,True,True,True,False
0,{3415029474},1,Win,False,True,True,False,False,True
1,{3415029474},2,Fail,True,False,False,False,True,False
0,{3415029490},1,Fail,True,False,False,False,False,False
1,{3415029490},2,Win,False,True,True,True,True,True
0,{3415029496},1,Win,True,True,False,False,False,True
1,{3415029496},2,Fail,False,False,True,True,True,False
0,{3415029503},1,Win,True,False,False,True,True,True
1,{3415029503},2,Fail,False,True,False,False,False,False
0,{3415029519},1,Fail,False,True,False,False,False,True
1,{3415029519},2,Win,True,False,True,True,True,False
0,{3415029524},1,Win,True,True,True,False,True,True
1,{3415029524},2,Fail,False,False,False,False,False,False
0,{3415029530},1,Win,True,False,True,True,False,True
1,{3415029530},2,Fail,False,True,False,False,True,False
0,{3415029536},1,Win,False,True,True,False,True,True
1,{3415029536},2,Fail,True,False,False,True,False,False
0,{3415029538},1,Fail,True,False,False,False,True,False
1,{3415029538},2,Win,False,True,False,False,False,True
0,{3415029546},1,Win,False,True,True,True,True,True
1,{3415029546},2,Fail,True,False,False,False,False,False
0,{3415029554},1,Win,True,False,True,True,False,False
1,{3415029554},2,Fail,False,True,False,False,True,True
0,{3415029565},1,Win,True,True,True,False,False,True
1,{3415029565},2,Fail,False,False,False,False,True,False
0,{3415029586},1,Fail,True,False,False,False,True,True
1,{3415029586},2,Win,False,True,True,True,False,False
0,{3415029591},1,Fail,False,False,False,False,True,False
1,{3415029591},2,Win,True,True,True,True,False,True
0,{3415029604},1,Fail,True,True,False,True,True,True
1,{3415029604},2,Win,False,False,True,False,False,False
0,{3415029621},1,Win,True,True,True,True,True,True
1,{3415029621},2,Fail,False,False,False,False,False,False
0,{3415029624},1,Fail,False,False,False,True,False,True
1,{3415029624},2,Win,True,True,True,False,True,False
0,{3415029650},1,Win,False,True,True,True,True,False
1,{3415029650},2,Fail,True,False,False,False,False,True
0,{3415029670},1,Win,True,False,True,False,True,True
1,{3415029670},2,Fail,False,True,False,False,False,False
0,{3415029685},1,Win,True,True,True,True,True,True
1,{3415029685},2,Fail,False,False,False,False,False,False
0,{3415029692},1,Fail,True,False,False,True,True,True
1,{3415029692},2,Win,False,True,True,False,False,False
0,{3415029699},1,Fail,True,False,False,False,False,False
1,{3415029699},2,Win,False,True,True,True,True,True
0,{3415029707},1,Win,True,True,False,False,False,True
1,{3415029707},2,Fail,False,False,False,False,True,False
0,{3415029709},1,Win,False,True,True,True,True,True
1,{3415029709},2,Fail,True,False,False,False,False,False
0,{3415029721},1,Win,True,True,True,False,True,True
1,{3415029721},2,Fail,False,False,False,False,False,False
0,{3415029729},1,Fail,False,False,False,False,True,False
1,{3415029729},2,Win,True,True,True,False,False,True
0,{3415029736},1,Fail,True,False,False,True,True,False
1,{3415029736},2,Win,False,True,True,False,False,True
0,{3415029738},1,Win,False,False,False,False,False,False
1,{3415029738},2,Fail,False,False,False,False,False,False
0,{3415029751},1,Win,False,False,True,False,True,True
1,{3415029751},2,Fail,True,True,False,True,False,False
0,{3415029754},1,Fail,False,True,True,True,True,False
1,{3415029754},2,Win,True,False,False,False,False,True
0,{3415029760},1,Win,True,False,True,True,False,True
1,{3415029760},2,Fail,False,True,False,False,True,False
0,{3415029763},1,Win,False,False,True,True,False,True
1,{3415029763},2,Fail,True,True,False,False,True,False
0,{3415029764},1,Fail,True,True,False,False,False,False
1,{3415029764},2,Win,False,False,True,True,True,False
0,{3415029769},1,Win,False,True,True,False,False,True
1,{3415029769},2,Fail,True,False,False,False,True,False
0,{3415029773},1,Win,True,True,True,True,True,True
1,{3415029773},2,Fail,False,False,False,False,False,False
0,{3415029784},1,Fail,False,False,False,False,False,False
1,{3415029784},2,Win,True,True,True,True,True,True
0,{3415029787},1,Fail,True,False,False,False,False,False
1,{3415029787},2,Win,False,True,True,False,True,True
0,{3415029788},1,Fail,False,False,False,False,False,False
1,{3415029788},2,Win,True,True,True,True,True,True
0,{3415029799},1,Win,False,False,True,True,False,False
1,{3415029799},2,Fail,True,True,False,False,True,True
0,{3415029800},1,Win,True,True,True,True,True,True
1,{3415029800},2,Fail,False,False,False,False,False,False
0,{3415029801},1,Fail,True,False,False,False,False,False
1,{3415029801},2,Win,False,True,True,False,True,True
0,{3415029806},1,Win,False,False,True,True,False,False
1,{3415029806},2,Fail,True,True,False,False,True,False
0,{3415029828},1,Fail,False,False,True,False,False,False
1,{3415029828},2,Win,True,True,False,True,True,False
0,{3415029834},1,Fail,True,True,True,True,True,True
1,{3415029834},2,Win,False,False,False,False,False,False
0,{3415029839},1,Win,True,True,True,True,True,False
1,{3415029839},2,Fail,False,False,False,False,False,True
0,{3415029848},1,Fail,False,False,False,False,False,False
1,{3415029848},2,Win,True,True,True,False,True,True
0,{3415029867},1,Fail,False,False,False,False,True,False
1,{3415029867},2,Win,True,True,False,False,False,True
0,{3415029889},1,Fail,False,False,False,False,False,False
1,{3415029889},2,Win,True,True,False,False,True,True
0,{3415029914},1,Win,False,False,True,False,False,False
1,{3415029914},2,Fail,True,True,False,True,True,True
0,{3415029933},1,Win,False,False,True,True,True,False
1,{3415029933},2,Fail,True,True,False,False,False,True
0,{3415029941},1,Fail,True,True,False,False,True,True
1,{3415029941},2,Win,False,False,True,True,False,False
0,{3415029970},1,Fail,True,True,False,True,False,True
1,{3415029970},2,Win,False,False,True,False,True,False
0,{3415029988},1,Win,False,True,True,False,False,True
1,{3415029988},2,Fail,True,False,False,False,True,False
0,{3415030005},1,Fail,True,False,False,False,False,False
1,{3415030005},2,Win,False,True,True,True,True,True
0,{3415030008},1,Fail,True,False,False,False,True,False
1,{3415030008},2,Win,False,True,True,True,False,True
0,{3415030014},1,Fail,False,False,False,False,False,False
1,{3415030014},2,Win,True,True,True,False,True,True
0,{3415030059},1,Win,True,False,True,False,True,True
1,{3415030059},2,Fail,False,True,False,False,False,False
0,{3415030062},1,Win,True,True,True,False,True,True
1,{3415030062},2,Fail,False,False,False,True,False,False
0,{3415030065},1,Win,True,True,True,False,True,True
1,{3415030065},2,Fail,False,False,False,False,False,False
0,{3415030070},1,Fail,True,False,False,False,False,False
1,{3415030070},2,Win,False,True,True,False,True,True
0,{3415030085},1,Win,True,True,True,False,True,True
1,{3415030085},2,Fail,False,False,False,False,False,False
0,{3415030092},1,Fail,False,False,False,True,True,True
1,{3415030092},2,Win,True,True,True,False,False,False
0,{3415030095},1,Win,True,True,True,False,True,True
1,{3415030095},2,Fail,False,False,False,False,False,False
0,{3415030105},1,Fail,False,False,True,True,True,True
1,{3415030105},2,Win,True,True,False,False,False,False
0,{3415030108},1,Fail,True,False,False,False,False,False
1,{3415030108},2,Win,False,True,False,False,True,True
0,{3415030120},1,Win,False,False,True,True,False,False
1,{3415030120},2,Fail,True,True,False,False,True,True
0,{3415030132},1,Fail,True,False,False,False,False,False
1,{3415030132},2,Win,False,True,True,True,True,True
0,{3415030140},1,Win,False,True,False,False,True,True
1,{3415030140},2,Fail,True,False,False,False,False,False
0,{3415030165},1,Win,False,True,False,False,False,False
1,{3415030165},2,Fail,True,False,False,False,True,False
0,{3415030174},1,Win,False,False,True,False,True,True
1,{3415030174},2,Fail,True,True,False,False,False,False
0,{3415030187},1,Fail,True,False,False,False,True,False
1,{3415030187},2,Win,False,True,True,False,False,False
0,{3415030198},1,Fail,False,True,True,True,False,True
1,{3415030198},2,Win,True,False,False,False,True,False
0,{3415030206},1,Fail,False,False,False,False,False,False
1,{3415030206},2,Win,True,True,False,True,True,True
0,{3415030236},1,Fail,False,False,False,False,False,False
1,{3415030236},2,Win,True,False,False,False,False,False
0,{3415030263},1,Fail,True,True,False,False,False,True
1,{3415030263},2,Win,False,False,True,False,True,False
0,{3415030267},1,Win,False,True,False,False,True,True
1,{3415030267},2,Fail,True,False,False,False,False,False
0,{3415030276},1,Win,True,True,True,False,False,True
1,{3415030276},2,Fail,False,False,False,False,True,False
0,{3415030285},1,Win,True,True,False,False,True,True
1,{3415030285},2,Fail,False,False,False,False,False,False
0,{3415030306},1,Fail,True,False,False,False,True,False
1,{3415030306},2,Win,False,True,True,True,False,True
0,{3415030313},1,Fail,False,False,False,False,False,False
1,{3415030313},2,Win,True,True,False,False,True,True
0,{3415030318},1,Fail,True,False,False,False,False,False
1,{3415030318},2,Win,False,True,True,True,True,True
0,{3415030334},1,Win,False,False,True,False,True,False
1,{3415030334},2,Fail,True,True,False,True,False,True
0,{3415030358},1,Fail,True,False,False,False,False,False
1,{3415030358},2,Win,False,True,True,True,True,True
0,{3415030361},1,Win,True,True,True,False,False,True
1,{3415030361},2,Fail,False,False,False,False,True,False
0,{3415030382},1,Win,True,False,True,True,True,False
1,{3415030382},2,Fail,False,True,False,False,False,False
0,{3415030404},1,Win,True,True,True,True,False,True
1,{3415030404},2,Fail,False,False,False,False,True,False
0,{3415030411},1,Fail,True,False,False,False,True,True
1,{3415030411},2,Win,False,True,True,False,False,False
0,{3415030428},1,Win,True,False,True,True,False,False
1,{3415030428},2,Fail,False,True,False,False,True,True
0,{3415030430},1,Win,True,True,True,False,False,True
1,{3415030430},2,Fail,False,False,False,False,True,False
0,{3415030436},1,Fail,False,False,False,False,False,False
1,{3415030436},2,Win,True,True,True,False,True,True
0,{3415030444},1,Fail,False,False,False,False,False,False
1,{3415030444},2,Win,True,True,True,True,True,True
0,{3415030445},1,Win,True,True,True,True,True,False
1,{3415030445},2,Fail,False,False,False,False,False,True
0,{3415030450},1,Win,True,True,True,False,True,False
1,{3415030450},2,Fail,False,False,False,False,False,True
0,{3415030451},1,Win,True,False,True,True,False,True
1,{3415030451},2,Fail,False,True,False,False,True,False
0,{3415030452},1,Win,True,True,True,False,True,False
1,{3415030452},2,Fail,False,False,False,False,False,True
0,{3415030463},1,Fail,False,False,False,False,False,False
1,{3415030463},2,Win,True,True,True,False,True,True
0,{3415030473},1,Fail,False,False,False,True,True,False
1,{3415030473},2,Win,True,True,True,False,False,True
0,{3415030481},1,Fail,False,False,False,False,False,False
1,{3415030481},2,Win,True,True,True,False,True,True
0,{3415030488},1,Fail,False,False,False,False,False,True
1,{3415030488},2,Win,True,True,False,True,True,False
0,{3415030489},1,Fail,True,False,False,False,True,True
1,{3415030489},2,Win,False,True,True,False,False,False
0,{3415030498},1,Fail,True,True,False,False,True,True
1,{3415030498},2,Win,False,False,True,True,False,False
0,{3415030500},1,Win,False,False,True,False,False,False
1,{3415030500},2,Fail,True,True,False,False,True,True
0,{3415030505},1,Win,True,False,False,False,True,False
1,{3415030505},2,Fail,False,True,False,False,False,False
0,{3415030527},1,Win,False,True,True,False,True,True
1,{3415030527},2,Fail,True,False,False,False,False,False
0,{3415030531},1,Win,True,True,True,True,False,True
1,{3415030531},2,Fail,False,False,False,False,True,False
0,{3415030532},1,Fail,False,True,False,False,False,True
1,{3415030532},2,Win,True,False,False,False,True,False
0,{3415030537},1,Fail,False,True,False,False,True,True
1,{3415030537},2,Win,True,False,False,False,False,False
0,{3415030540},1,Fail,False,False,False,False,False,False
1,{3415030540},2,Win,True,True,True,True,True,True
0,{3415030542},1,Fail,False,False,True,False,False,True
1,{3415030542},2,Win,True,True,False,True,True,False
0,{3415030550},1,Fail,False,False,False,False,False,True
1,{3415030550},2,Win,True,True,True,True,True,False
0,{3415030551},1,Fail,False,False,False,False,False,False
1,{3415030551},2,Win,True,True,False,True,True,True
0,{3415030554},1,Win,False,False,True,True,True,True
1,{3415030554},2,Fail,True,True,False,False,False,False
0,{3415030558},1,Win,True,True,True,True,False,False
1,{3415030558},2,Fail,False,False,False,False,True,True
0,{3415030561},1,Win,True,False,True,True,True,False
1,{3415030561},2,Fail,False,True,False,False,False,True
0,{3415030591},1,Win,True,False,False,False,False,False
1,{3415030591},2,Fail,False,True,True,False,True,True
0,{3415030592},1,Fail,True,False,False,False,True,False
1,{3415030592},2,Win,False,True,True,False,False,True
0,{3415030600},1,Win,True,True,True,False,True,True
1,{3415030600},2,Fail,False,False,False,False,False,False
0,{3415030612},1,Win,False,True,True,True,False,True
1,{3415030612},2,Fail,True,False,False,False,True,False
0,{3415030613},1,Fail,False,False,True,True,False,False
1,{3415030613},2,Win,True,True,False,False,True,True
0,{3415030615},1,Fail,True,False,False,False,False,True
1,{3415030615},2,Win,False,True,True,True,True,False
0,{3415030617},1,Win,False,False,True,True,False,False
1,{3415030617},2,Fail,True,True,False,False,True,True
0,{3415030619},1,Win,True,False,False,True,True,False
1,{3415030619},2,Fail,False,True,True,False,False,True
0,{3415030645},1,Fail,True,True,True,True,True,False
1,{3415030645},2,Win,False,False,False,False,False,True
0,{3415030646},1,Win,False,False,True,False,True,False
1,{3415030646},2,Fail,True,True,False,True,False,False
0,{3415030652},1,Fail,False,False,False,False,False,False
1,{3415030652},2,Win,True,True,False,False,True,True
0,{3415030660},1,Win,True,True,True,True,True,False
1,{3415030660},2,Fail,False,False,False,False,False,True
0,{3415030675},1,Win,True,False,True,True,False,False
1,{3415030675},2,Fail,False,True,False,False,True,True
0,{3415030680},1,Win,False,True,True,False,True,False
1,{3415030680},2,Fail,True,False,False,False,False,True
0,{3415030686},1,Fail,False,True,False,False,True,True
1,{3415030686},2,Win,True,False,True,True,False,False
0,{3415030687},1,Win,True,True,True,True,False,True
1,{3415030687},2,Fail,False,False,False,False,True,False
0,{3415030694},1,Win,True,True,False,False,True,False
1,{3415030694},2,Fail,False,False,True,True,False,False
0,{3415030699},1,Fail,True,False,False,False,False,False
1,{3415030699},2,Win,False,True,True,True,True,True
0,{3415030701},1,Fail,True,False,False,False,False,False
1,{3415030701},2,Win,False,True,True,True,True,True
0,{3415030705},1,Win,True,True,True,False,True,True
1,{3415030705},2,Fail,False,False,False,False,False,False
0,{3415030709},1,Win,False,False,False,False,False,False
1,{3415030709},2,Fail,True,False,False,False,False,False
0,{3415030712},1,Win,True,True,True,True,True,True
1,{3415030712},2,Fail,False,False,False,False,False,False
0,{3415030716},1,Fail,True,False,False,False,False,False
1,{3415030716},2,Win,False,True,True,True,True,True
0,{3415030721},1,Win,False,True,True,True,False,False
1,{3415030721},2,Fail,True,False,False,False,True,False
0,{3415030724},1,Win,True,True,True,False,True,True
1,{3415030724},2,Fail,False,False,False,False,False,False
0,{3415030739},1,Fail,False,False,False,False,False,False
1,{3415030739},2,Win,True,True,True,True,True,True
0,{3415030743},1,Win,True,True,True,False,True,True
1,{3415030743},2,Fail,False,False,False,False,False,False
0,{3415030748},1,Fail,True,False,False,False,False,False
1,{3415030748},2,Win,False,True,True,False,True,True
0,{3415030754},1,Fail,False,False,False,False,False,False
1,{3415030754},2,Win,True,True,True,True,True,True
0,{3415030766},1,Win,False,False,True,False,True,True
1,{3415030766},2,Fail,True,True,False,False,False,False
0,{3415030771},1,Fail,False,False,False,False,False,False
1,{3415030771},2,Win,True,True,True,False,True,True
0,{3415030774},1,Win,True,True,False,False,True,False
1,{3415030774},2,Fail,False,False,False,False,False,False
0,{3415030786},1,Fail,False,False,False,False,False,False
1,{3415030786},2,Win,True,True,True,False,True,True
0,{3415030789},1,Win,False,True,False,False,True,True
1,{3415030789},2,Fail,True,False,False,False,False,False
0,{3415030799},1,Fail,False,False,False,False,False,False
1,{3415030799},2,Win,True,True,True,True,True,True
0,{3415030805},1,Win,False,True,True,True,True,True
1,{3415030805},2,Fail,True,False,False,False,False,False
0,{3415030806},1,Win,False,False,True,False,True,False
1,{3415030806},2,Fail,True,True,False,False,False,True
0,{3415030837},1,Fail,True,False,False,True,True,False
1,{3415030837},2,Win,False,True,True,False,False,True
0,{3415030844},1,Win,True,True,True,False,False,True
1,{3415030844},2,Fail,False,False,False,True,True,False
0,{3415030845},1,Fail,False,False,False,False,True,True
1,{3415030845},2,Win,True,True,True,True,False,False
0,{3415030846},1,Fail,False,True,True,False,False,False
1,{3415030846},2,Win,True,False,False,True,True,True
0,{3415030854},1,Win,True,True,True,True,True,True
1,{3415030854},2,Fail,False,False,False,False,False,False
0,{3415030855},1,Fail,False,False,False,True,False,False
1,{3415030855},2,Win,True,True,True,False,True,True
0,{3415030873},1,Fail,False,False,False,False,False,False
1,{3415030873},2,Win,True,True,False,False,True,True
0,{3415030881},1,Win,False,True,True,False,False,False
1,{3415030881},2,Fail,True,False,False,True,True,True
0,{3415030901},1,Fail,True,False,False,True,True,False
1,{3415030901},2,Win,False,True,False,False,False,True
0,{3415030911},1,Win,True,False,True,False,False,False
1,{3415030911},2,Fail,False,True,False,False,True,True
0,{3415030912},1,Win,True,True,True,True,True,False
1,{3415030912},2,Fail,False,False,False,False,False,True
0,{3415030913},1,Win,False,False,False,False,False,True
1,{3415030913},2,Fail,True,True,True,False,True,False
0,{3415030937},1,Fail,False,False,False,False,False,True
1,{3415030937},2,Win,True,True,True,True,True,False
0,{3415030947},1,Win,False,False,False,True,True,False
1,{3415030947},2,Fail,True,True,False,False,False,True
0,{3415030948},1,Win,True,True,True,False,True,True
1,{3415030948},2,Fail,False,False,False,True,False,False
0,{3415030964},1,Win,True,True,False,True,True,False
1,{3415030964},2,Fail,False,False,True,False,False,True
0,{3415030992},1,Fail,False,False,False,False,False,False
1,{3415030992},2,Win,True,True,True,True,True,True
0,{3415030996},1,Fail,False,False,False,False,False,False
1,{3415030996},2,Win,True,True,True,True,True,True
0,{3415031000},1,Fail,True,True,False,False,True,True
1,{3415031000},2,Win,False,False,True,True,False,False
0,{3415031003},1,Fail,False,False,False,False,True,False
1,{3415031003},2,Win,True,True,False,False,False,True
0,{3415031004},1,Fail,False,True,False,False,False,True
1,{3415031004},2,Win,True,False,True,True,True,False
0,{3415031039},1,Fail,True,True,False,False,True,True
1,{3415031039},2,Win,False,False,True,True,False,False
0,{3415031050},1,Win,True,True,True,False,True,True
1,{3415031050},2,Fail,False,False,False,False,False,False
0,{3415031054},1,Win,True,True,True,True,True,True
1,{3415031054},2,Fail,False,False,False,False,False,False
0,{3415031063},1,Win,False,True,True,False,True,True
1,{3415031063},2,Fail,True,False,False,True,False,False
0,{3415031076},1,Fail,True,False,False,False,False,True
1,{3415031076},2,Win,False,True,True,True,True,False
0,{3415031077},1,Win,False,True,True,False,True,True
1,{3415031077},2,Fail,True,False,False,False,False,False
0,{3415031079},1,Fail,True,False,False,False,True,True
1,{3415031079},2,Win,False,True,True,False,False,False
0,{3415031092},1,Fail,False,False,False,False,False,True
1,{3415031092},2,Win,True,True,False,True,True,False
0,{3415031098},1,Win,False,True,True,True,True,True
1,{3415031098},2,Fail,True,False,False,False,False,False
0,{3415031099},1,Fail,False,False,False,False,False,True
1,{3415031099},2,Win,True,True,True,True,True,False
0,{3415031104},1,Fail,False,True,False,False,False,True
1,{3415031104},2,Win,True,False,True,True,True,False
0,{3415031105},1,Fail,True,True,False,False,False,True
1,{3415031105},2,Win,False,False,True,True,True,False
0,{3415031109},1,Fail,False,False,False,False,False,True
1,{3415031109},2,Win,True,True,False,False,True,False
0,{3415031110},1,Win,False,False,True,False,False,False
1,{3415031110},2,Fail,True,True,False,False,True,True
0,{3415031117},1,Win,True,True,True,True,False,False
1,{3415031117},2,Fail,False,False,False,False,True,False
0,{3415031123},1,Fail,False,True,False,False,True,True
1,{3415031123},2,Win,True,False,True,True,False,False
